time,pm2_5 (μg/m³),pm10 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),ozone (μg/m³),sulphur_dioxide (μg/m³),date,hour,year,time_of_the_day,AQI_PM2_5,AQI_PM10,AQI_NO2,AQI_SO2,AQI_CO,AQI_O3,AQI
2024-10-10 11:00:00,9.2,13.7,0.189,2.4,83.0,2.2,2024-10-10,11,2024,Morning,15.333333333333332,13.7,3.0,2.75,9.45,83.0,83.0
2024-10-10 12:00:00,13.8,20.4,0.198,3.6,79.0,2.7,2024-10-10,12,2024,Afternoon,23.000000000000004,20.4,4.5,3.375,9.9,79.0,79.0
2024-10-10 13:00:00,15.1,22.4,0.211,4.4,75.0,3.0,2024-10-10,13,2024,Afternoon,25.166666666666668,22.4,5.5,3.75,10.549999999999999,75.0,75.0
2024-10-10 14:00:00,15.7,23.2,0.23,5.5,70.0,3.5,2024-10-10,14,2024,Afternoon,26.166666666666668,23.2,6.875,4.375,11.5,70.0,70.0
2024-10-10 15:00:00,16.4,24.2,0.246,6.3,65.0,3.9,2024-10-10,15,2024,Afternoon,27.333333333333332,24.2,7.875,4.875,12.3,65.0,65.0
2024-10-10 16:00:00,17.3,25.3,0.259,6.6,61.0,4.1,2024-10-10,16,2024,Afternoon,28.833333333333336,25.3,8.25,5.125,12.950000000000001,61.0,61.0
2024-10-10 17:00:00,18.3,26.5,0.27,6.6,56.0,4.1,2024-10-10,17,2024,Evening,30.500000000000004,26.5,8.25,5.125,13.5,56.0,56.0
2024-10-10 18:00:00,18.0,26.2,0.276,6.4,53.0,4.1,2024-10-10,18,2024,Evening,30.0,26.2,8.0,5.125,13.8,53.0,53.0
2024-10-10 19:00:00,17.6,25.6,0.274,5.8,51.0,3.9,2024-10-10,19,2024,Night,29.333333333333336,25.6,7.25,4.875,13.700000000000001,51.0,51.0
2024-10-10 20:00:00,17.5,25.2,0.267,5.0,50.0,3.7,2024-10-10,20,2024,Night,29.166666666666668,25.2,6.25,4.625,13.350000000000001,50.0,50.0
2024-10-10 21:00:00,17.5,25.2,0.261,4.3,49.0,3.5,2024-10-10,21,2024,Night,29.166666666666668,25.2,5.375,4.375,13.05,49.0,49.0
2024-10-10 22:00:00,17.5,25.3,0.257,3.9,48.0,3.5,2024-10-10,22,2024,Night,29.166666666666668,25.3,4.875,4.375,12.85,48.0,48.0
2024-10-10 23:00:00,17.5,25.3,0.254,3.7,47.0,3.5,2024-10-10,23,2024,Night,29.166666666666668,25.3,4.625,4.375,12.7,47.0,47.0
2024-10-11 00:00:00,16.9,24.4,0.249,3.6,50.0,3.6,2024-10-11,0,2024,Night,28.166666666666664,24.4,4.5,4.5,12.45,50.0,50.0
2024-10-11 01:00:00,17.6,25.3,0.247,3.6,55.0,4.0,2024-10-11,1,2024,Night,29.333333333333336,25.3,4.5,5.0,12.35,55.0,55.0
2024-10-11 02:00:00,17.8,25.7,0.243,3.6,61.0,4.6,2024-10-11,2,2024,Night,29.666666666666668,25.7,4.5,5.75,12.15,61.0,61.0
2024-10-11 03:00:00,16.5,23.7,0.236,3.4,66.0,4.8,2024-10-11,3,2024,Night,27.5,23.7,4.25,6.0,11.799999999999999,66.0,66.0
2024-10-11 04:00:00,14.5,20.8,0.221,2.9,68.0,4.5,2024-10-11,4,2024,Night,24.166666666666668,20.8,3.625,5.625,11.05,68.0,68.0
2024-10-11 05:00:00,10.9,15.8,0.203,2.2,69.0,3.9,2024-10-11,5,2024,Morning,18.166666666666668,15.8,2.75,4.875,10.15,69.0,69.0
2024-10-11 06:00:00,7.7,11.1,0.187,1.6,69.0,3.3,2024-10-11,6,2024,Morning,12.833333333333334,11.1,2.0,4.125,9.35,69.0,69.0
2024-10-11 07:00:00,5.5,7.9,0.176,1.3,67.0,2.7,2024-10-11,7,2024,Morning,9.166666666666668,7.9,1.625,3.375,8.799999999999999,67.0,67.0
2024-10-11 08:00:00,4.9,7.0,0.167,1.1,64.0,2.1,2024-10-11,8,2024,Morning,8.166666666666668,7.0,1.375,2.625,8.35,64.0,64.0
2024-10-11 09:00:00,4.4,6.3,0.163,1.2,61.0,1.7,2024-10-11,9,2024,Morning,7.333333333333334,6.3,1.5,2.125,8.15,61.0,61.0
2024-10-11 10:00:00,4.2,6.0,0.163,1.6,60.0,1.6,2024-10-11,10,2024,Morning,7.000000000000001,6.0,2.0,2.0,8.15,60.0,60.0
2024-10-11 11:00:00,4.7,6.7,0.169,2.3,59.0,1.7,2024-10-11,11,2024,Morning,7.833333333333334,6.7,2.875,2.125,8.450000000000001,59.0,59.0
2024-10-11 12:00:00,10.1,14.7,0.192,4.4,52.0,1.9,2024-10-11,12,2024,Afternoon,16.833333333333332,14.7,5.5,2.375,9.6,52.0,52.0
2024-10-11 13:00:00,11.2,16.2,0.217,5.7,48.0,2.5,2024-10-11,13,2024,Afternoon,18.666666666666668,16.2,7.125,3.125,10.85,48.0,48.0
2024-10-11 14:00:00,12.4,17.9,0.25,7.5,42.0,3.3,2024-10-11,14,2024,Afternoon,20.666666666666668,17.9,9.375,4.125,12.5,42.0,42.0
2024-10-11 15:00:00,13.3,19.2,0.273,8.6,38.0,3.8,2024-10-11,15,2024,Afternoon,22.166666666666668,19.2,10.75,4.75,13.65,38.0,38.0
2024-10-11 16:00:00,13.1,18.9,0.276,8.4,37.0,3.8,2024-10-11,16,2024,Afternoon,21.833333333333332,18.9,10.5,4.75,13.8,37.0,37.0
2024-10-11 17:00:00,13.0,18.7,0.268,7.6,36.0,3.6,2024-10-11,17,2024,Evening,21.666666666666668,18.7,9.5,4.5,13.4,36.0,36.0
2024-10-11 18:00:00,12.1,17.5,0.254,6.5,37.0,3.3,2024-10-11,18,2024,Evening,20.166666666666668,17.5,8.125,4.125,12.7,37.0,37.0
2024-10-11 19:00:00,10.7,15.5,0.231,5.2,38.0,2.9,2024-10-11,19,2024,Night,17.833333333333332,15.5,6.5,3.625,11.55,38.0,38.0
2024-10-11 20:00:00,9.2,13.4,0.202,3.8,40.0,2.4,2024-10-11,20,2024,Night,15.333333333333332,13.4,4.75,3.0,10.100000000000001,40.0,40.0
2024-10-11 21:00:00,8.1,11.9,0.18,2.7,41.0,2.1,2024-10-11,21,2024,Night,13.5,11.9,3.375,2.625,9.0,41.0,41.0
2024-10-11 22:00:00,7.6,11.1,0.169,2.3,41.0,2.1,2024-10-11,22,2024,Night,12.666666666666666,11.1,2.875,2.625,8.450000000000001,41.0,41.0
2024-10-11 23:00:00,6.9,10.0,0.164,2.2,41.0,2.3,2024-10-11,23,2024,Night,11.500000000000002,10.0,2.75,2.875,8.200000000000001,41.0,41.0
2024-10-12 00:00:00,6.3,9.3,0.172,2.4,41.0,2.1,2024-10-12,0,2024,Night,10.5,9.3,3.0,2.625,8.6,41.0,41.0
2024-10-12 01:00:00,7.6,11.3,0.177,2.7,42.0,2.4,2024-10-12,1,2024,Night,12.666666666666666,11.3,3.375,3.0,8.85,42.0,42.0
2024-10-12 02:00:00,8.6,12.8,0.184,3.0,44.0,2.9,2024-10-12,2,2024,Night,14.333333333333334,12.8,3.75,3.625,9.2,44.0,44.0
2024-10-12 03:00:00,9.6,14.3,0.187,3.1,48.0,3.2,2024-10-12,3,2024,Night,16.0,14.3,3.875,4.0,9.35,48.0,48.0
2024-10-12 04:00:00,10.3,15.4,0.182,2.6,55.0,3.3,2024-10-12,4,2024,Night,17.166666666666668,15.4,3.25,4.125,9.1,55.0,55.0
2024-10-12 05:00:00,9.9,15.0,0.174,1.8,63.0,3.3,2024-10-12,5,2024,Morning,16.5,15.0,2.25,4.125,8.7,63.0,63.0
2024-10-12 06:00:00,9.1,13.7,0.167,1.2,69.0,3.2,2024-10-12,6,2024,Morning,15.166666666666666,13.7,1.5,4.0,8.35,69.0,69.0
2024-10-12 07:00:00,8.5,12.7,0.163,1.0,72.0,2.9,2024-10-12,7,2024,Morning,14.166666666666668,12.7,1.25,3.625,8.15,72.0,72.0
2024-10-12 08:00:00,7.9,11.7,0.16,1.0,73.0,2.6,2024-10-12,8,2024,Morning,13.166666666666668,11.7,1.25,3.25,8.0,73.0,73.0
2024-10-12 09:00:00,7.5,11.0,0.162,1.3,72.0,2.3,2024-10-12,9,2024,Morning,12.5,11.0,1.625,2.875,8.1,72.0,72.0
2024-10-12 10:00:00,8.7,12.8,0.168,2.0,69.0,2.2,2024-10-12,10,2024,Morning,14.5,12.8,2.5,2.75,8.4,69.0,69.0
2024-10-12 11:00:00,8.7,12.7,0.178,3.0,65.0,2.2,2024-10-12,11,2024,Morning,14.5,12.7,3.75,2.75,8.9,65.0,65.0
2024-10-12 12:00:00,10.7,15.7,0.183,3.5,65.0,2.8,2024-10-12,12,2024,Afternoon,17.833333333333332,15.7,4.375,3.5,9.15,65.0,65.0
2024-10-12 13:00:00,12.3,17.9,0.231,6.3,57.0,3.8,2024-10-12,13,2024,Afternoon,20.500000000000004,17.9,7.875,4.75,11.55,57.0,57.0
2024-10-12 14:00:00,14.3,20.7,0.299,10.2,45.0,5.2,2024-10-12,14,2024,Afternoon,23.833333333333336,20.7,12.75,6.5,14.95,45.0,45.0
2024-10-12 15:00:00,18.3,26.5,0.356,13.2,36.0,6.4,2024-10-12,15,2024,Afternoon,30.500000000000004,26.5,16.5,8.0,17.8,36.0,36.0
2024-10-12 16:00:00,19.3,27.8,0.395,14.8,31.0,7.3,2024-10-12,16,2024,Afternoon,32.16666666666667,27.8,18.5,9.125,19.75,31.0,32.16666666666667
2024-10-12 17:00:00,20.7,29.8,0.424,15.5,28.0,7.9,2024-10-12,17,2024,Evening,34.5,29.8,19.375,9.875,21.2,28.0,34.5
2024-10-12 18:00:00,20.6,29.6,0.432,15.1,27.0,8.0,2024-10-12,18,2024,Evening,34.333333333333336,29.6,18.875,10.0,21.6,27.0,34.333333333333336
2024-10-12 19:00:00,19.0,27.3,0.407,13.0,28.0,7.2,2024-10-12,19,2024,Night,31.666666666666668,27.3,16.25,9.0,20.349999999999998,28.0,31.666666666666668
2024-10-12 20:00:00,17.3,24.9,0.361,9.7,30.0,5.9,2024-10-12,20,2024,Night,28.833333333333336,24.9,12.125,7.375,18.05,30.0,30.0
2024-10-12 21:00:00,15.8,22.8,0.32,7.1,32.0,5.0,2024-10-12,21,2024,Night,26.333333333333336,22.8,8.875,6.25,16.0,32.0,32.0
2024-10-12 22:00:00,15.0,21.5,0.295,5.8,32.0,4.8,2024-10-12,22,2024,Night,25.0,21.5,7.25,6.0,14.75,32.0,32.0
2024-10-12 23:00:00,14.4,20.8,0.275,5.1,31.0,4.8,2024-10-12,23,2024,Night,24.0,20.8,6.375,6.0,13.750000000000002,31.0,31.0
2024-10-13 00:00:00,12.2,17.6,0.292,5.8,27.0,4.4,2024-10-13,0,2024,Night,20.333333333333332,17.6,7.25,5.5,14.6,27.0,27.0
2024-10-13 01:00:00,13.8,19.9,0.283,5.3,35.0,5.1,2024-10-13,1,2024,Night,23.000000000000004,19.9,6.625,6.375,14.149999999999999,35.0,35.0
2024-10-13 02:00:00,15.3,22.2,0.269,4.6,46.0,6.1,2024-10-13,2,2024,Night,25.500000000000004,22.2,5.75,7.625,13.450000000000001,46.0,46.0
2024-10-13 03:00:00,15.4,22.8,0.252,3.8,56.0,6.5,2024-10-13,3,2024,Night,25.666666666666668,22.8,4.75,8.125,12.6,56.0,56.0
2024-10-13 04:00:00,13.3,20.1,0.227,2.9,65.0,5.8,2024-10-13,4,2024,Night,22.166666666666668,20.1,3.625,7.25,11.35,65.0,65.0
2024-10-13 05:00:00,11.0,16.7,0.199,1.9,74.0,4.4,2024-10-13,5,2024,Morning,18.333333333333336,16.7,2.375,5.5,9.950000000000001,74.0,74.0
2024-10-13 06:00:00,9.4,14.2,0.177,1.2,80.0,3.3,2024-10-13,6,2024,Morning,15.666666666666668,14.2,1.5,4.125,8.85,80.0,80.0
2024-10-13 07:00:00,8.6,13.0,0.165,0.8,83.0,2.7,2024-10-13,7,2024,Morning,14.333333333333334,13.0,1.0,3.375,8.25,83.0,83.0
2024-10-13 08:00:00,7.9,11.8,0.159,0.7,84.0,2.3,2024-10-13,8,2024,Morning,13.166666666666668,11.8,0.875,2.875,7.95,84.0,84.0
2024-10-13 09:00:00,7.2,10.8,0.159,1.0,82.0,2.1,2024-10-13,9,2024,Morning,12.0,10.8,1.25,2.625,7.95,82.0,82.0
2024-10-13 10:00:00,7.0,10.5,0.161,1.7,78.0,2.0,2024-10-13,10,2024,Morning,11.666666666666668,10.5,2.125,2.5,8.05,78.0,78.0
2024-10-13 11:00:00,7.3,10.9,0.169,2.8,72.0,2.0,2024-10-13,11,2024,Morning,12.166666666666666,10.9,3.5,2.5,8.450000000000001,72.0,72.0
2024-10-13 12:00:00,7.8,11.5,0.159,3.6,67.0,2.5,2024-10-13,12,2024,Afternoon,13.0,11.5,4.5,3.125,7.95,67.0,67.0
2024-10-13 13:00:00,11.2,16.4,0.22,6.9,57.0,3.5,2024-10-13,13,2024,Afternoon,18.666666666666668,16.4,8.625,4.375,11.0,57.0,57.0
2024-10-13 14:00:00,14.3,20.8,0.303,11.5,43.0,4.9,2024-10-13,14,2024,Afternoon,23.833333333333336,20.8,14.375,6.125,15.15,43.0,43.0
2024-10-13 15:00:00,16.3,23.6,0.361,14.3,33.0,5.9,2024-10-13,15,2024,Afternoon,27.166666666666668,23.6,17.875,7.375,18.05,33.0,33.0
2024-10-13 16:00:00,16.5,23.8,0.372,14.0,30.0,6.0,2024-10-13,16,2024,Afternoon,27.5,23.8,17.5,7.5,18.6,30.0,30.0
2024-10-13 17:00:00,16.6,23.9,0.358,12.0,32.0,5.7,2024-10-13,17,2024,Evening,27.66666666666667,23.9,15.0,7.125,17.9,32.0,32.0
2024-10-13 18:00:00,15.1,21.8,0.333,9.9,35.0,5.2,2024-10-13,18,2024,Evening,25.166666666666668,21.8,12.375,6.5,16.650000000000002,35.0,35.0
2024-10-13 19:00:00,13.2,19.1,0.292,7.8,41.0,4.6,2024-10-13,19,2024,Night,22.0,19.1,9.75,5.75,14.6,41.0,41.0
2024-10-13 20:00:00,10.1,14.7,0.239,5.4,48.0,3.9,2024-10-13,20,2024,Night,16.833333333333332,14.7,6.75,4.875,11.95,48.0,48.0
2024-10-13 21:00:00,9.1,13.3,0.204,3.9,52.0,3.5,2024-10-13,21,2024,Night,15.166666666666666,13.3,4.875,4.375,10.2,52.0,52.0
2024-10-13 22:00:00,9.0,13.0,0.205,3.8,47.0,3.5,2024-10-13,22,2024,Night,15.0,13.0,4.75,4.375,10.25,47.0,47.0
2024-10-13 23:00:00,9.1,13.2,0.223,4.5,39.0,3.7,2024-10-13,23,2024,Night,15.166666666666666,13.2,5.625,4.625,11.15,39.0,39.0
2024-10-14 00:00:00,7.4,10.7,0.22,4.4,45.0,4.2,2024-10-14,0,2024,Night,12.333333333333334,10.7,5.5,5.25,11.0,45.0,45.0
2024-10-14 01:00:00,7.0,10.1,0.215,4.2,49.0,4.3,2024-10-14,1,2024,Night,11.666666666666668,10.1,5.25,5.375,10.75,49.0,49.0
2024-10-14 02:00:00,6.6,9.5,0.208,3.9,54.0,4.4,2024-10-14,2,2024,Night,11.0,9.5,4.875,5.5,10.4,54.0,54.0
2024-10-14 03:00:00,5.8,8.4,0.2,3.4,61.0,4.3,2024-10-14,3,2024,Night,9.666666666666666,8.4,4.25,5.375,10.0,61.0,61.0
2024-10-14 04:00:00,5.3,7.6,0.19,2.7,70.0,3.8,2024-10-14,4,2024,Night,8.833333333333334,7.6,3.375,4.75,9.5,70.0,70.0
2024-10-14 05:00:00,5.8,8.4,0.18,1.8,79.0,3.1,2024-10-14,5,2024,Morning,9.666666666666666,8.4,2.25,3.875,9.0,79.0,79.0
2024-10-14 06:00:00,6.3,9.1,0.171,1.2,86.0,2.5,2024-10-14,6,2024,Morning,10.5,9.1,1.5,3.125,8.55,86.0,86.0
2024-10-14 07:00:00,6.8,9.9,0.165,0.9,88.0,2.1,2024-10-14,7,2024,Morning,11.333333333333334,9.9,1.125,2.625,8.25,88.0,88.0
2024-10-14 08:00:00,7.3,10.6,0.161,0.9,88.0,1.9,2024-10-14,8,2024,Morning,12.166666666666666,10.6,1.125,2.375,8.05,88.0,88.0
2024-10-14 09:00:00,7.9,11.6,0.161,1.2,87.0,1.7,2024-10-14,9,2024,Morning,13.166666666666668,11.6,1.5,2.125,8.05,87.0,87.0
2024-10-14 10:00:00,8.1,11.9,0.16,1.5,86.0,1.5,2024-10-14,10,2024,Morning,13.5,11.9,1.875,1.875,8.0,86.0,86.0
2024-10-14 11:00:00,8.5,12.4,0.164,2.1,83.0,1.4,2024-10-14,11,2024,Morning,14.166666666666668,12.4,2.625,1.75,8.200000000000001,83.0,83.0
2024-10-14 12:00:00,9.7,14.1,0.185,3.2,80.0,2.0,2024-10-14,12,2024,Afternoon,16.166666666666668,14.1,4.0,2.5,9.25,80.0,80.0
2024-10-14 13:00:00,12.7,18.4,0.231,5.9,71.0,3.0,2024-10-14,13,2024,Afternoon,21.166666666666668,18.4,7.375,3.75,11.55,71.0,71.0
2024-10-14 14:00:00,14.2,20.4,0.293,9.5,58.0,4.4,2024-10-14,14,2024,Afternoon,23.666666666666668,20.4,11.875,5.5,14.649999999999999,58.0,58.0
2024-10-14 15:00:00,15.3,22.1,0.34,11.8,48.0,5.4,2024-10-14,15,2024,Afternoon,25.500000000000004,22.1,14.75,6.75,17.0,48.0,48.0
2024-10-14 16:00:00,15.9,22.9,0.353,11.6,44.0,5.8,2024-10-14,16,2024,Afternoon,26.5,22.9,14.5,7.25,17.65,44.0,44.0
2024-10-14 17:00:00,15.7,22.6,0.351,10.1,44.0,5.8,2024-10-14,17,2024,Evening,26.166666666666668,22.6,12.625,7.25,17.549999999999997,44.0,44.0
2024-10-14 18:00:00,15.8,22.7,0.348,8.8,43.0,5.7,2024-10-14,18,2024,Evening,26.333333333333336,22.7,11.0,7.125,17.4,43.0,43.0
2024-10-14 19:00:00,16.0,23.0,0.354,8.3,39.0,5.4,2024-10-14,19,2024,Night,26.666666666666668,23.0,10.375,6.75,17.7,39.0,39.0
2024-10-14 20:00:00,16.9,24.2,0.361,8.0,35.0,4.9,2024-10-14,20,2024,Night,28.166666666666664,24.2,10.0,6.125,18.05,35.0,35.0
2024-10-14 21:00:00,17.5,25.1,0.358,7.5,34.0,4.6,2024-10-14,21,2024,Night,29.166666666666668,25.1,9.375,5.75,17.9,34.0,34.0
2024-10-14 22:00:00,16.9,24.2,0.336,6.5,38.0,4.6,2024-10-14,22,2024,Night,28.166666666666664,24.2,8.125,5.75,16.8,38.0,38.0
2024-10-14 23:00:00,16.9,24.3,0.305,5.2,45.0,4.7,2024-10-14,23,2024,Night,28.166666666666664,24.3,6.5,5.875,15.25,45.0,45.0
2024-10-15 00:00:00,17.5,25.1,0.273,4.1,59.0,5.6,2024-10-15,0,2024,Night,29.166666666666668,25.1,5.125,7.0,13.65,59.0,59.0
2024-10-15 01:00:00,18.6,26.8,0.27,3.9,68.0,5.7,2024-10-15,1,2024,Night,31.000000000000004,26.8,4.875,7.125,13.5,68.0,68.0
2024-10-15 02:00:00,17.9,25.8,0.264,3.7,81.0,5.8,2024-10-15,2,2024,Night,29.833333333333332,25.8,4.625,7.25,13.200000000000001,81.0,81.0
2024-10-15 03:00:00,17.8,25.7,0.257,3.3,92.0,5.9,2024-10-15,3,2024,Night,29.666666666666668,25.7,4.125,7.375,12.85,92.0,92.0
2024-10-15 04:00:00,18.0,26.1,0.245,2.6,100.0,6.2,2024-10-15,4,2024,Night,30.0,26.1,3.25,7.75,12.25,100.0,100.0
2024-10-15 05:00:00,16.9,24.4,0.231,1.8,108.0,6.6,2024-10-15,5,2024,Morning,28.166666666666664,24.4,2.25,8.25,11.55,111.76470588235294,111.76470588235294
2024-10-15 06:00:00,14.1,20.5,0.22,1.2,112.0,6.6,2024-10-15,6,2024,Morning,23.5,20.5,1.5,8.25,11.0,117.64705882352942,117.64705882352942
2024-10-15 07:00:00,13.3,19.4,0.213,0.9,113.0,5.9,2024-10-15,7,2024,Morning,22.166666666666668,19.4,1.125,7.375,10.65,119.11764705882354,119.11764705882354
2024-10-15 08:00:00,13.3,19.3,0.208,0.8,112.0,4.8,2024-10-15,8,2024,Morning,22.166666666666668,19.3,1.0,6.0,10.4,117.64705882352942,117.64705882352942
2024-10-15 09:00:00,13.5,19.7,0.209,1.1,109.0,4.1,2024-10-15,9,2024,Morning,22.5,19.7,1.375,5.125,10.45,113.23529411764706,113.23529411764706
2024-10-15 10:00:00,14.2,20.7,0.208,1.4,107.0,3.9,2024-10-15,10,2024,Morning,23.666666666666668,20.7,1.75,4.875,10.4,110.29411764705883,110.29411764705883
2024-10-15 11:00:00,15.4,22.4,0.212,2.1,104.0,4.0,2024-10-15,11,2024,Morning,25.666666666666668,22.4,2.625,5.0,10.6,105.88235294117646,105.88235294117646
2024-10-15 12:00:00,28.3,41.2,0.247,4.2,99.0,5.8,2024-10-15,12,2024,Afternoon,47.16666666666667,41.2,5.25,7.25,12.35,99.0,99.0
2024-10-15 13:00:00,32.1,46.7,0.277,5.3,94.0,6.7,2024-10-15,13,2024,Afternoon,53.5,46.7,6.625,8.375,13.850000000000001,94.0,94.0
2024-10-15 14:00:00,33.6,48.7,0.318,6.9,87.0,8.1,2024-10-15,14,2024,Afternoon,56.0,48.7,8.625,10.125,15.9,87.0,87.0
2024-10-15 15:00:00,34.0,49.1,0.352,8.0,82.0,9.2,2024-10-15,15,2024,Afternoon,56.666666666666664,49.1,10.0,11.5,17.599999999999998,82.0,82.0
2024-10-15 16:00:00,35.0,50.6,0.371,8.2,80.0,10.0,2024-10-15,16,2024,Afternoon,58.333333333333336,50.6,10.25,12.5,18.55,80.0,80.0
2024-10-15 17:00:00,34.8,50.2,0.382,7.8,79.0,10.6,2024-10-15,17,2024,Evening,57.99999999999999,50.2,9.75,13.25,19.1,79.0,79.0
2024-10-15 18:00:00,36.7,52.9,0.39,7.4,78.0,10.8,2024-10-15,18,2024,Evening,61.16666666666667,52.9,9.25,13.5,19.5,78.0,78.0
2024-10-15 19:00:00,37.5,53.9,0.394,6.9,74.0,10.2,2024-10-15,19,2024,Night,62.5,53.9,8.625,12.75,19.7,74.0,74.0
2024-10-15 20:00:00,37.7,54.1,0.395,6.3,70.0,9.1,2024-10-15,20,2024,Night,62.83333333333334,54.1,7.875,11.375,19.75,70.0,70.0
2024-10-15 21:00:00,38.0,54.5,0.395,5.8,66.0,8.3,2024-10-15,21,2024,Night,63.333333333333336,54.5,7.25,10.375,19.75,66.0,66.0
2024-10-15 22:00:00,38.3,55.1,0.396,5.4,63.0,7.8,2024-10-15,22,2024,Night,63.83333333333333,55.1,6.75,9.75,19.8,63.0,63.83333333333333
2024-10-15 23:00:00,37.1,53.2,0.395,5.0,60.0,7.6,2024-10-15,23,2024,Night,61.833333333333336,53.2,6.25,9.5,19.75,60.0,61.833333333333336
2024-10-16 00:00:00,37.4,53.6,0.405,5.8,63.0,8.4,2024-10-16,0,2024,Night,62.33333333333333,53.6,7.25,10.5,20.25,63.0,63.0
2024-10-16 01:00:00,39.0,56.0,0.399,5.6,71.0,9.7,2024-10-16,1,2024,Night,65.0,56.0,7.0,12.125,19.950000000000003,71.0,71.0
2024-10-16 02:00:00,39.9,57.3,0.389,5.3,81.0,11.5,2024-10-16,2,2024,Night,66.5,57.3,6.625,14.375,19.45,81.0,81.0
2024-10-16 03:00:00,37.5,54.1,0.369,4.7,92.0,12.3,2024-10-16,3,2024,Night,62.5,54.1,5.875,15.375,18.45,92.0,92.0
2024-10-16 04:00:00,29.2,42.3,0.328,3.6,102.0,11.3,2024-10-16,4,2024,Night,48.666666666666664,42.3,4.5,14.125,16.400000000000002,102.94117647058823,102.94117647058823
2024-10-16 05:00:00,21.8,31.5,0.277,2.1,112.0,9.4,2024-10-16,5,2024,Morning,36.333333333333336,31.5,2.625,11.75,13.850000000000001,117.64705882352942,117.64705882352942
2024-10-16 06:00:00,18.2,26.3,0.238,1.1,118.0,7.7,2024-10-16,6,2024,Morning,30.333333333333332,26.3,1.375,9.625,11.899999999999999,126.47058823529412,126.47058823529412
2024-10-16 07:00:00,16.2,23.6,0.219,0.7,119.0,6.6,2024-10-16,7,2024,Morning,27.0,23.6,0.875,8.25,10.95,127.94117647058823,127.94117647058823
2024-10-16 08:00:00,15.7,22.8,0.211,0.7,117.0,5.7,2024-10-16,8,2024,Morning,26.166666666666668,22.8,0.875,7.125,10.549999999999999,125.0,125.0
2024-10-16 09:00:00,16.0,23.4,0.212,1.1,114.0,5.2,2024-10-16,9,2024,Morning,26.666666666666668,23.4,1.375,6.5,10.6,120.58823529411765,120.58823529411765
2024-10-16 10:00:00,15.5,22.6,0.214,1.8,110.0,4.9,2024-10-16,10,2024,Morning,25.833333333333336,22.6,2.25,6.125,10.7,114.70588235294117,114.70588235294117
2024-10-16 11:00:00,16.4,23.9,0.223,2.9,104.0,5.0,2024-10-16,11,2024,Morning,27.333333333333332,23.9,3.625,6.25,11.15,105.88235294117646,105.88235294117646
2024-10-16 12:00:00,32.5,47.4,0.269,5.9,92.0,5.5,2024-10-16,12,2024,Afternoon,54.166666666666664,47.4,7.375,6.875,13.450000000000001,92.0,92.0
2024-10-16 13:00:00,37.4,54.4,0.353,11.2,82.0,7.6,2024-10-16,13,2024,Afternoon,62.33333333333333,54.4,14.0,9.5,17.65,82.0,82.0
2024-10-16 14:00:00,42.5,61.7,0.469,18.5,69.0,10.5,2024-10-16,14,2024,Afternoon,70.83333333333334,61.7,23.125,13.125,23.45,69.0,70.83333333333334
2024-10-16 15:00:00,46.8,67.8,0.568,23.9,58.0,12.9,2024-10-16,15,2024,Afternoon,78.0,67.8,29.875,16.125,28.4,58.0,78.0
2024-10-16 16:00:00,50.8,73.6,0.634,25.8,51.0,14.4,2024-10-16,16,2024,Afternoon,84.66666666666666,73.6,32.25,18.0,31.7,51.0,84.66666666666666
2024-10-16 17:00:00,54.2,78.7,0.682,25.8,46.0,15.3,2024-10-16,17,2024,Evening,90.33333333333334,78.7,32.25,19.125,34.1,46.0,90.33333333333334
2024-10-16 18:00:00,55.9,80.8,0.702,24.4,44.0,15.5,2024-10-16,18,2024,Evening,93.16666666666666,80.8,30.5,19.375,35.099999999999994,44.0,93.16666666666666
2024-10-16 19:00:00,55.2,79.6,0.681,21.2,45.0,14.6,2024-10-16,19,2024,Night,92.0,79.6,26.5,18.25,34.050000000000004,45.0,92.0
2024-10-16 20:00:00,54.4,78.5,0.633,16.6,47.0,13.1,2024-10-16,20,2024,Night,90.66666666666666,78.5,20.75,16.375,31.65,47.0,90.66666666666666
2024-10-16 21:00:00,54.4,78.5,0.588,12.8,50.0,11.8,2024-10-16,21,2024,Night,90.66666666666666,78.5,16.0,14.75,29.4,50.0,90.66666666666666
2024-10-16 22:00:00,54.2,78.0,0.559,10.5,50.0,11.2,2024-10-16,22,2024,Night,90.33333333333334,78.0,13.125,14.0,27.950000000000003,50.0,90.33333333333334
2024-10-16 23:00:00,54.1,77.8,0.534,8.9,50.0,10.9,2024-10-16,23,2024,Night,90.16666666666667,77.8,11.125,13.625,26.700000000000003,50.0,90.16666666666667
2024-10-17 00:00:00,48.9,70.8,0.366,4.3,71.0,10.7,2024-10-17,0,2024,Night,81.5,70.8,5.375,13.375,18.3,71.0,81.5
2024-10-17 01:00:00,48.3,70.1,0.365,4.7,75.0,11.7,2024-10-17,1,2024,Night,80.5,70.1,5.875,14.625,18.25,75.0,80.5
2024-10-17 02:00:00,48.8,70.5,0.363,5.3,80.0,13.0,2024-10-17,2,2024,Night,81.33333333333333,70.5,6.625,16.25,18.15,80.0,81.33333333333333
